TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,hour,day_of_week,amount_zscore,transaction_frequency,avg_transaction_amount,max_transaction_amount,device_count,location_count,anomaly_score,risk_label,confidence_score
TX001945,AC00165,135.27,2023-08-10 16:16:41,Debit,Atlanta,D000526,166.79.195.157,M050,ATM,48,Doctor,131,1,9410.51,2024-11-04 08:09:32,16,3,-0.5560057083989017,6,293.5266666666667,820.62,6,6,0.0,C,0.05560057083989017
TX001946,AC00299,185.1,2023-08-08 16:21:01,Debit,Albuquerque,D000664,211.97.88.141,M005,Branch,53,Retired,23,1,6115.63,2024-11-04 08:10:41,16,1,-0.38532360123190773,4,120.7325,217.5,4,4,0.0,C,0.03853236012319077
TX001947,AC00119,113.54,2023-09-22 16:42:46,Debit,Columbus,D000006,155.19.119.0,M036,Online,38,Engineer,273,1,5581.21,2024-11-04 08:08:45,16,4,-0.6304372193107778,6,273.21166666666664,761.73,6,5,0.0,C,0.06304372193107778
TX001948,AC00409,354.96,2023-11-29 16:27:38,Debit,Fort Worth,D000282,5.50.152.168,M014,Online,69,Doctor,96,1,6712.94,2024-11-04 08:08:19,16,2,0.19649583933372777,5,262.93999999999994,568.68,5,4,0.0,C,0.019649583933372777
TX001949,AC00100,224.22,2023-01-23 18:45:00,Debit,Fresno,D000421,148.234.210.167,M086,Branch,53,Doctor,37,1,8400.87,2024-11-04 08:12:18,18,0,-0.2513263298617931,3,149.11,224.22,3,2,0.0,C,0.02513263298617931
TX001950,AC00244,737.1,2023-07-19 16:11:01,Debit,Washington,D000637,146.250.144.172,M032,ATM,60,Retired,92,1,4644.19,2024-11-04 08:11:08,16,2,1.5054354426408747,5,365.25,737.1,5,5,0.0,C,0.15054354426408748
TX001951,AC00382,223.22,2023-07-17 16:20:27,Debit,Fort Worth,D000397,66.255.7.16,M018,ATM,27,Student,96,1,1734.22,2024-11-04 08:08:15,16,0,-0.25475161798475104,6,387.865,1427.71,6,6,0.0,C,0.025475161798475105
TX001952,AC00389,557.26,2023-10-04 17:06:57,Debit,San Jose,D000184,197.23.128.119,M076,ATM,69,Doctor,53,1,5237.12,2024-11-04 08:09:49,17,2,0.8894316266081189,3,312.12,557.26,3,3,0.0,C,0.0889431626608119
TX001953,AC00350,1496.57,2023-02-27 16:18:28,Debit,Memphis,D000139,182.84.41.229,M092,Online,33,Engineer,95,1,969.06,2024-11-04 08:06:37,16,0,4.10683901338374,2,907.92,1496.57,2,2,1.0,A,0.410683901338374
TX001954,AC00275,27.44,2023-11-06 17:23:43,Debit,Boston,D000451,177.172.184.163,M057,ATM,62,Retired,164,1,5950.48,2024-11-04 08:08:43,17,0,-0.9253545266974564,9,217.7555555555556,547.98,9,7,0.0,C,0.09253545266974564
TX001955,AC00231,310.09,2023-11-24 16:49:29,Debit,Detroit,D000405,89.18.54.235,M068,Branch,36,Doctor,166,1,9962.5,2024-11-04 08:10:52,16,4,0.04280316125660504,5,317.454,776.21,5,4,0.0,C,0.004280316125660504
TX001956,AC00449,80.38,2023-03-06 16:25:52,Debit,Kansas City,D000686,1.238.163.61,M064,Online,52,Doctor,116,1,9662.88,2024-11-04 08:09:54,16,0,-0.7440197734680631,5,159.296,341.84,5,5,0.0,C,0.07440197734680631
TX001957,AC00248,26.1,2023-12-01 17:45:05,Credit,Detroit,D000017,170.154.69.105,M032,Branch,66,Doctor,115,1,5243.0,2024-11-04 08:10:24,17,4,-0.92994441278222,7,311.50999999999993,746.78,7,7,0.0,C,0.092994441278222
TX001958,AC00301,845.14,2023-01-09 16:21:35,Credit,Oklahoma City,D000154,8.244.162.185,M026,Branch,73,Retired,183,1,1702.65,2024-11-04 08:11:10,16,0,1.8755035714452506,6,396.93333333333334,845.14,6,5,0.0,C,0.18755035714452506
TX001959,AC00023,59.73,2023-05-22 16:38:39,Debit,Fresno,D000681,186.57.149.225,M019,ATM,27,Student,56,1,800.93,2024-11-04 08:10:10,16,0,-0.8147519732071445,6,208.62333333333333,422.9,6,5,0.0,C,0.08147519732071445
TX001960,AC00272,758.77,2023-06-23 16:12:15,Debit,San Antonio,D000332,163.69.89.200,M009,ATM,60,Engineer,114,1,7231.47,2024-11-04 08:08:24,16,4,1.5796614362653731,8,292.73,758.77,8,6,0.0,C,0.15796614362653733
TX001961,AC00377,301.51,2023-02-24 16:33:33,Debit,Charlotte,D000509,193.190.29.63,M089,ATM,22,Student,284,1,1052.31,2024-11-04 08:11:09,16,4,0.013414189161625976,4,297.1675,577.12,4,4,0.0,C,0.0013414189161625976
TX001962,AC00276,418.03,2023-09-04 17:46:40,Debit,Austin,D000391,47.167.178.158,M051,Online,58,Doctor,161,1,10721.29,2024-11-04 08:08:43,17,0,0.412528761248685,5,294.22799999999995,642.53,5,5,0.0,C,0.0412528761248685
TX001963,AC00427,118.06,2023-05-24 17:07:57,Credit,Las Vegas,D000441,7.146.35.122,M082,Branch,32,Doctor,31,1,13560.63,2024-11-04 08:07:10,17,2,-0.6149549169950079,9,266.39444444444445,926.53,9,7,0.0,C,0.06149549169950079
TX001964,AC00220,483.92,2023-10-16 18:57:30,Debit,New York,D000046,145.179.219.57,M092,ATM,70,Retired,115,1,3138.0,2024-11-04 08:06:59,18,0,0.6382209956703837,6,425.175,1360.01,6,5,0.5,B,0.06382209956703837
TX001965,AC00370,78.93,2023-02-17 16:41:31,Debit,Mesa,D000602,211.45.75.44,M099,ATM,38,Doctor,145,1,9916.24,2024-11-04 08:12:17,16,4,-0.748986441246352,7,344.40999999999997,821.54,7,7,0.0,C,0.0748986441246352
TX001966,AC00187,36.63,2023-05-04 17:02:55,Debit,Miami,D000560,16.94.155.46,M094,ATM,75,Retired,261,1,7941.73,2024-11-04 08:07:35,17,3,-0.8938761288474729,5,190.63600000000002,343.86,5,5,0.0,C,0.0893876128847473
TX001967,AC00293,87.85,2023-12-13 17:25:54,Debit,Colorado Springs,D000654,184.146.10.88,M062,Branch,49,Engineer,63,1,3753.24,2024-11-04 08:07:16,17,2,-0.7184328711895673,4,77.945,131.46,4,4,0.5,B,0.07184328711895674
TX001968,AC00203,1001.83,2023-07-17 17:46:06,Debit,Philadelphia,D000220,89.18.54.235,M051,Online,31,Doctor,55,1,9733.83,2024-11-04 08:11:43,17,0,2.41221196743153,6,456.87999999999994,1001.83,6,6,0.0,C,0.241221196743153
TX001969,AC00016,705.34,2023-09-12 18:52:56,Debit,Washington,D000562,63.67.150.226,M026,Online,59,Doctor,124,1,5003.22,2024-11-04 08:12:18,18,1,1.3966482918557306,6,378.6616666666667,1105.88,6,6,0.0,C,0.13966482918557305
TX001970,AC00189,146.55,2023-08-03 18:35:54,Debit,Virginia Beach,D000163,82.75.200.117,M002,Online,54,Retired,124,5,4087.44,2024-11-04 08:07:38,18,3,-0.5173684583719362,5,302.014,555.71,5,5,0.0,C,0.051736845837193624
TX001971,AC00005,116.89,2023-11-20 16:31:15,Debit,Columbus,D000328,146.250.144.172,M064,Online,71,Retired,226,1,4880.31,2024-11-04 08:06:37,16,0,-0.6189625040988688,9,347.97444444444443,680.76,9,9,0.0,C,0.061896250409886874
TX001972,AC00190,106.41,2023-01-16 16:37:34,Debit,Los Angeles,D000473,84.237.126.96,M063,Branch,57,Retired,87,1,1310.38,2024-11-04 08:07:01,16,0,-0.6548595236274679,5,220.82799999999997,602.8,5,5,0.0,C,0.06548595236274679
TX001973,AC00480,1087.9,2023-03-27 18:06:17,Debit,Boston,D000549,112.86.148.212,M053,ATM,78,Retired,103,1,2513.51,2024-11-04 08:12:04,18,0,2.70702651617452,11,300.8636363636364,1087.9,10,10,1.0,A,0.270702651617452
TX001974,AC00407,584.41,2023-01-02 16:51:47,Debit,Las Vegas,D000326,124.180.225.109,M051,ATM,23,Student,41,1,4475.22,2024-11-04 08:11:29,16,0,0.9824281991464269,7,388.3,872.72,7,5,0.0,C,0.09824281991464269
TX001975,AC00195,584.98,2023-06-12 16:25:22,Credit,Chicago,D000175,201.95.180.152,M093,Branch,55,Retired,121,1,6521.05,2024-11-04 08:07:59,16,0,0.9843806133765131,2,489.33000000000004,584.98,2,2,1.0,A,0.0984380613376513
TX001976,AC00260,79.21,2023-11-24 17:52:34,Debit,Colorado Springs,D000014,165.143.173.165,M055,Branch,56,Retired,140,1,1615.04,2024-11-04 08:07:01,17,4,-0.748027360571924,4,130.25,249.34,4,4,0.0,C,0.0748027360571924
TX001977,AC00006,173.13,2023-10-05 16:46:31,Credit,Atlanta,D000485,5.50.152.168,M044,Online,20,Student,288,1,1490.34,2024-11-04 08:07:24,16,3,-0.42632430006371425,4,254.43,611.15,4,3,0.0,C,0.04263243000637142
TX001978,AC00294,335.7,2023-01-30 17:47:41,Debit,El Paso,D000180,184.57.159.204,M012,ATM,80,Retired,57,1,6601.44,2024-11-04 08:10:11,17,0,0.1305247900855579,4,316.48249999999996,344.27,4,4,0.0,C,0.01305247900855579
TX001979,AC00327,1225.5,2023-11-27 16:02:08,Credit,Las Vegas,D000507,156.187.182.236,M066,Online,50,Doctor,109,1,8611.17,2024-11-04 08:11:41,16,0,3.178346161893532,6,459.555,1225.5,6,5,0.5,B,0.31783461618935316
TX001980,AC00013,422.81,2023-11-20 16:07:20,Debit,Los Angeles,D000050,77.92.193.22,M036,Branch,28,Student,193,1,1929.28,2024-11-04 08:10:28,16,0,0.42890163847642404,8,203.91,427.69,8,7,0.0,C,0.0428901638476424
TX001981,AC00386,135.43,2023-10-06 16:14:51,Debit,San Jose,D000626,120.170.93.69,M031,ATM,57,Retired,92,1,5315.83,2024-11-04 08:08:57,16,4,-0.5554576622992285,8,217.94625,663.45,7,6,0.0,C,0.055545766229922855
TX001982,AC00256,584.88,2023-12-19 17:19:47,Debit,Philadelphia,D000202,91.204.200.167,M042,ATM,26,Student,121,1,548.45,2024-11-04 08:11:03,17,1,0.9840380845642173,3,419.46333333333337,584.88,3,3,0.0,C,0.09840380845642173
TX001983,AC00439,308.94,2023-04-03 16:35:29,Debit,Los Angeles,D000650,49.20.211.229,M092,Online,25,Student,167,1,1931.66,2024-11-04 08:07:47,16,0,0.038864079915203485,9,465.0899999999999,903.19,9,7,0.0,C,0.0038864079915203486
TX001984,AC00088,295.93,2023-02-20 17:26:39,Debit,Boston,D000414,145.179.219.57,M021,Branch,36,Doctor,117,1,1050.63,2024-11-04 08:09:56,17,0,-0.0056989185644792705,2,256.77,295.93,2,2,0.0,C,0.000569891856447927
TX001985,AC00303,1512.99,2023-08-08 17:15:50,Debit,Philadelphia,D000032,195.164.171.146,M071,Online,19,Student,50,1,9963.39,2024-11-04 08:09:45,17,1,4.16308224436271,6,498.2416666666666,1512.99,6,6,0.5,B,0.41630822443627097
TX001986,AC00245,77.44,2023-06-26 16:28:59,Debit,Washington,D000218,195.164.171.146,M011,Branch,58,Retired,268,1,1950.63,2024-11-04 08:10:59,16,0,-0.7540901205495594,6,176.91666666666666,331.22,6,6,0.0,C,0.07540901205495594
TX001987,AC00188,92.5,2023-09-25 16:22:10,Credit,Seattle,D000520,113.137.153.101,M080,Online,40,Engineer,70,1,6295.45,2024-11-04 08:08:25,16,0,-0.7025052814178129,5,110.95599999999999,220.41,5,5,0.0,C,0.07025052814178129
TX001988,AC00225,97.74,2023-09-04 16:46:29,Credit,Los Angeles,D000211,218.238.171.184,M046,Online,41,Engineer,137,1,4113.63,2024-11-04 08:07:15,16,0,-0.6845567716535133,11,266.02727272727276,615.16,11,10,0.5,B,0.06845567716535132
TX001989,AC00278,291.68,2023-08-07 18:07:57,Debit,Columbus,D000021,72.128.135.172,M058,ATM,21,Student,90,1,1451.02,2024-11-04 08:11:59,18,0,-0.02025639308705051,3,279.3433333333333,425.18,3,3,0.0,C,0.002025639308705051
TX001990,AC00311,56.96,2023-06-26 17:38:30,Debit,Albuquerque,D000379,70.130.169.235,M011,ATM,22,Student,135,1,1597.85,2024-11-04 08:07:18,17,0,-0.824240021307738,6,291.2816666666667,629.82,6,6,0.0,C,0.0824240021307738
TX001991,AC00206,436.8,2023-07-03 16:15:11,Debit,Seattle,D000619,19.228.76.177,M082,Online,27,Student,92,1,1256.33,2024-11-04 08:10:00,16,0,0.47682141931660565,2,255.455,436.8,2,2,0.0,C,0.047682141931660565
TX001992,AC00329,259.49,2023-06-09 16:31:56,Debit,Austin,D000433,162.151.179.167,M045,Online,72,Retired,292,1,7320.61,2024-11-04 08:07:31,16,4,-0.13051641776506656,9,220.51333333333335,542.72,9,8,0.0,C,0.013051641776506657
TX001993,AC00338,726.26,2023-02-13 17:13:49,Debit,Omaha,D000386,69.160.14.157,M035,Online,57,Retired,147,1,2150.38,2024-11-04 08:06:49,17,0,1.4683053193880107,7,415.05428571428575,1612.37,7,6,0.5,B,0.14683053193880108
TX001994,AC00409,568.68,2023-04-25 18:47:16,Debit,Houston,D000283,189.248.139.91,M075,ATM,72,Retired,101,1,2940.04,2024-11-04 08:08:39,18,1,0.9285484169722984,5,262.93999999999994,568.68,5,4,0.0,C,0.09285484169722984
TX001995,AC00114,77.57,2023-12-13 17:02:21,Debit,Atlanta,D000441,136.104.90.223,M091,Online,49,Doctor,225,1,12801.93,2024-11-04 08:07:54,17,2,-0.7536448330935749,7,317.3228571428572,1049.92,7,7,0.0,C,0.0753644833093575
TX001996,AC00460,999.28,2023-05-22 17:45:50,Debit,Boston,D000032,125.89.163.224,M050,Online,29,Engineer,40,1,4272.41,2024-11-04 08:12:15,17,0,2.403477482717987,12,464.195,1607.55,12,9,1.0,A,0.2403477482717987
TX001997,AC00373,14.16,2023-01-09 16:49:07,Credit,Oklahoma City,D000665,12.240.113.200,M076,Branch,74,Retired,290,1,5399.76,2024-11-04 08:10:20,16,0,-0.9708423529703377,9,222.35444444444445,568.07,9,9,0.0,C,0.09708423529703378
TX001998,AC00021,1142.83,2023-07-14 17:44:23,Credit,Omaha,D000493,219.98.242.240,M028,Branch,61,Retired,48,1,2467.39,2024-11-04 08:11:26,17,4,2.895177592768599,8,532.9175,1142.83,8,8,1.0,A,0.2895177592768599
TX001999,AC00235,61.33,2023-09-20 18:18:00,Debit,Raleigh,D000201,167.95.191.52,M018,ATM,27,Engineer,129,1,7537.4,2024-11-04 08:06:27,18,2,-0.8092715122104118,7,193.32857142857145,545.87,7,7,0.0,C,0.08092715122104119
TX002000,AC00261,27.64,2023-06-09 17:14:26,Debit,New York,D000044,208.142.57.37,M065,Online,54,Engineer,23,1,7498.51,2024-11-04 08:08:22,17,4,-0.9246694690728648,8,145.12875,508.73,8,7,0.0,C,0.09246694690728649
TX002001,AC00456,3.85,2023-04-17 16:27:27,Debit,San Jose,D000058,72.192.101.196,M025,ATM,29,Doctor,32,1,10506.41,2024-11-04 08:08:51,16,0,-1.006157073518034,11,280.9636363636364,1022.75,11,9,0.0,C,0.1006157073518034
TX002002,AC00332,431.22,2023-04-21 16:25:49,Credit,Austin,D000301,111.226.226.202,M051,Branch,73,Retired,129,1,6505.98,2024-11-04 08:07:30,16,4,0.4577083115905004,8,294.95125,506.28,8,7,0.0,C,0.04577083115905004
TX002003,AC00245,178.55,2023-12-15 16:16:30,Debit,Houston,D000630,16.250.113.156,M076,Branch,55,Engineer,67,1,7568.4,2024-11-04 08:12:21,16,4,-0.4077592384372822,6,176.91666666666666,331.22,6,6,0.0,C,0.04077592384372822
TX002004,AC00388,248.76,2023-05-24 16:12:18,Debit,Denver,D000334,80.75.92.66,M091,ATM,18,Student,56,1,546.46,2024-11-04 08:06:33,16,2,-0.16726975932440533,2,639.805,1030.85,2,2,1.0,A,0.016726975932440533
TX002005,AC00008,76.16,2023-11-21 16:45:29,Debit,San Francisco,D000539,100.128.70.210,M060,ATM,23,Student,99,1,1072.25,2024-11-04 08:12:04,16,1,-0.7584744893469456,1,76.16,76.16,1,1,0.5,B,0.07584744893469456
TX002006,AC00066,347.25,2023-01-30 18:49:52,Debit,Indianapolis,D000646,33.28.138.82,M062,ATM,69,Doctor,250,1,7273.55,2024-11-04 08:08:01,18,0,0.17008686790572214,4,215.76749999999998,347.25,4,4,0.0,C,0.017008686790572214
TX002007,AC00227,28.04,2023-02-15 16:37:09,Debit,Los Angeles,D000101,114.223.129.47,M008,ATM,57,Doctor,146,5,11197.54,2024-11-04 08:12:17,16,2,-0.9232993538236816,5,328.57599999999996,997.37,5,5,0.0,C,0.09232993538236815
TX002008,AC00352,325.98,2023-07-20 16:58:39,Debit,Washington,D000232,141.241.241.128,M086,ATM,19,Student,277,1,782.35,2024-11-04 08:08:23,16,3,0.09723098953040685,4,194.825,349.34,4,4,0.0,C,0.009723098953040684
TX002009,AC00481,249.56,2023-11-20 16:05:05,Debit,New York,D000617,49.10.93.200,M083,Branch,76,Retired,246,1,4444.95,2024-11-04 08:11:08,16,0,-0.1645295288260389,4,151.985,327.8,4,3,0.0,C,0.016452952882603893
TX002010,AC00341,17.43,2023-02-23 16:21:38,Debit,Albuquerque,D000574,155.19.119.0,M042,ATM,56,Doctor,33,1,10658.88,2024-11-04 08:08:36,16,3,-0.9596416608082653,5,100.89,184.56,5,5,0.0,C,0.09596416608082653
TX002011,AC00065,198.01,2023-04-24 17:46:41,Credit,Austin,D000145,83.80.89.29,M005,Branch,26,Student,40,1,250.93,2024-11-04 08:10:09,17,0,-0.3411031315645207,5,220.03400000000002,390.09,5,5,0.0,C,0.03411031315645207
TX002012,AC00248,585.58,2023-09-04 16:13:40,Debit,Raleigh,D000580,175.166.115.182,M091,Branch,23,Student,55,1,1729.02,2024-11-04 08:09:16,16,0,0.9864357862502879,7,311.50999999999993,746.78,7,7,0.0,C,0.09864357862502879
TX002013,AC00177,434.67,2023-12-05 18:33:02,Credit,Virginia Beach,D000107,13.149.61.4,M024,Online,27,Student,124,1,1298.13,2024-11-04 08:10:09,18,1,0.4695255556147052,9,328.1222222222222,736.73,9,9,0.0,C,0.04695255556147052
TX002014,AC00139,510.7,2023-06-07 16:35:27,Credit,Nashville,D000167,156.96.135.18,M040,Online,27,Student,294,1,5828.48,2024-11-04 08:07:57,16,2,0.7299502116031973,8,177.72,510.7,8,6,0.5,B,0.07299502116031972
TX002015,AC00252,331.98,2023-08-28 16:40:01,Debit,Denver,D000302,60.153.124.80,M047,ATM,74,Retired,12,1,7600.99,2024-11-04 08:09:26,16,0,0.11778271826815448,2,750.785,1169.59,2,2,1.0,A,0.011778271826815448
TX002016,AC00286,199.54,2023-10-10 17:24:33,Debit,Portland,D000631,16.250.113.156,M070,Online,56,Engineer,268,1,9603.73,2024-11-04 08:10:49,17,1,-0.3358624407363951,6,90.67333333333333,233.24,6,6,0.5,B,0.03358624407363951
TX002017,AC00001,212.97,2023-11-14 16:56:34,Debit,Atlanta,D000492,45.241.13.208,M003,Online,59,Engineer,178,1,4180.4,2024-11-04 08:10:42,16,1,-0.28986082124506996,2,130.38,212.97,2,2,0.0,C,0.028986082124506995
TX002018,AC00453,270.56,2023-02-17 16:57:32,Debit,Philadelphia,D000203,57.166.147.242,M038,Online,23,Student,139,1,1268.44,2024-11-04 08:08:05,16,4,-0.0925984782439222,9,263.41111111111115,521.15,9,9,0.0,C,0.00925984782439222
TX002019,AC00291,306.37,2023-06-27 18:26:08,Debit,Colorado Springs,D000484,21.122.39.207,M015,ATM,26,Engineer,120,1,9609.67,2024-11-04 08:07:43,18,1,0.03006108943920161,7,404.0185714285714,1152.58,7,7,0.0,C,0.0030061089439201607
TX002020,AC00113,643.02,2023-10-02 17:47:19,Credit,Detroit,D000534,34.125.226.63,M065,ATM,38,Doctor,85,1,11989.39,2024-11-04 08:07:01,17,0,1.1831843360329917,4,335.18,643.02,4,3,0.0,C,0.11831843360329916
TX002021,AC00390,98.48,2023-02-16 17:14:41,Debit,Miami,D000440,202.194.199.70,M090,Branch,47,Engineer,12,1,9538.92,2024-11-04 08:11:29,17,3,-0.6820220584425243,7,161.08142857142857,583.3,7,7,0.0,C,0.06820220584425243
TX002022,AC00345,889.01,2023-08-29 17:55:07,Debit,Virginia Beach,D000299,198.166.198.233,M030,Online,36,Engineer,169,1,4826.88,2024-11-04 08:11:23,17,1,2.025770961399415,9,314.1388888888889,889.01,9,8,0.0,C,0.2025770961399415
TX002023,AC00011,537.86,2023-09-19 16:44:21,Debit,Kansas City,D000159,144.228.168.6,M001,Online,27,Student,134,1,293.06,2024-11-04 08:09:27,16,1,0.822981037022735,7,348.3228571428572,733.29,7,5,0.0,C,0.0822981037022735
TX002024,AC00106,241.18,2023-05-30 18:29:15,Debit,Mesa,D000616,12.240.113.200,M025,ATM,25,Student,162,1,1445.53,2024-11-04 08:06:56,18,1,-0.19323344329642644,6,344.03,716.93,6,6,0.0,C,0.019323344329642646
TX002025,AC00087,130.54,2023-04-05 17:20:36,Debit,Atlanta,D000544,173.135.78.201,M074,ATM,64,Doctor,94,1,11204.62,2024-11-04 08:09:50,17,2,-0.5722073212204929,9,204.7188888888889,540.4,9,8,0.0,C,0.05722073212204929
TX002026,AC00441,800.29,2023-12-04 16:25:27,Credit,San Diego,D000400,115.196.150.105,M033,Branch,20,Student,84,1,693.4,2024-11-04 08:11:42,16,0,1.7218793991305867,6,317.9483333333333,800.29,6,6,0.0,C,0.17218793991305867
TX002027,AC00069,8.81,2023-05-22 16:57:30,Debit,Dallas,D000462,35.67.21.23,M046,Online,57,Doctor,165,1,13523.65,2024-11-04 08:09:40,16,0,-0.9891676444281627,7,231.08285714285714,603.54,7,6,0.0,C,0.09891676444281627
TX002028,AC00020,28.52,2023-06-02 16:54:12,Debit,Detroit,D000700,40.10.25.102,M021,ATM,20,Student,163,1,662.51,2024-11-04 08:08:28,16,4,-0.9216552155246619,9,420.89000000000004,881.1,9,8,0.0,C,0.09216552155246618
TX002029,AC00172,431.31,2023-05-01 16:18:16,Credit,Atlanta,D000363,223.189.165.37,M021,Online,23,Student,99,1,342.73,2024-11-04 08:09:29,16,0,0.45801658752156654,5,580.9979999999999,1143.67,4,3,0.0,C,0.04580165875215665
TX002030,AC00237,885.33,2023-08-22 18:41:50,Credit,Raleigh,D000413,40.226.196.34,M025,ATM,47,Engineer,59,1,7764.16,2024-11-04 08:10:03,18,1,2.0131659011069303,5,365.93,885.33,4,5,0.0,C,0.20131659011069303
TX002031,AC00186,199.23,2023-09-04 16:04:27,Debit,Tucson,D000183,24.148.92.177,M052,ATM,29,Engineer,54,1,9834.0,2024-11-04 08:07:46,16,0,-0.336924280054512,2,228.41500000000002,257.6,2,2,0.0,C,0.033692428005451205
TX002032,AC00165,42.26,2023-10-26 16:19:25,Debit,Raleigh,D000214,59.132.247.252,M080,ATM,44,Doctor,171,1,268.77,2024-11-04 08:09:35,16,3,-0.8745917567152197,6,293.5266666666667,820.62,6,6,0.0,C,0.08745917567152198
TX002033,AC00438,166.06,2023-07-14 16:06:06,Debit,Indianapolis,D000195,85.239.236.80,M020,ATM,30,Engineer,172,1,5397.68,2024-11-04 08:07:04,16,4,-0.45054108709302687,8,165.69125,568.52,8,7,0.0,C,0.04505410870930269
TX002034,AC00435,357.72,2023-08-07 17:29:48,Debit,Miami,D000334,3.70.1.133,M082,ATM,53,Retired,25,1,7659.5,2024-11-04 08:11:19,17,0,0.20594963455309187,2,214.79500000000002,357.72,2,2,0.0,C,0.020594963455309187
TX002035,AC00472,588.37,2023-01-05 17:48:29,Debit,Dallas,D000482,49.20.211.229,M100,Online,28,Student,284,1,1926.08,2024-11-04 08:07:39,17,3,0.9959923401133405,1,588.37,588.37,1,1,1.0,A,0.09959923401133405
TX002036,AC00446,72.82,2023-11-10 16:50:35,Debit,Houston,D000453,25.188.196.47,M063,Online,68,Doctor,127,1,6911.62,2024-11-04 08:06:49,16,4,-0.7699149516776251,5,207.288,662.11,5,5,0.0,C,0.07699149516776252
TX002037,AC00427,162.36,2023-11-22 16:10:32,Debit,Tucson,D000315,125.89.163.224,M069,Online,36,Engineer,147,1,7527.04,2024-11-04 08:09:02,16,2,-0.46321465314797117,9,266.39444444444445,926.53,9,7,0.0,C,0.04632146531479712
TX002038,AC00230,584.82,2023-10-17 16:11:26,Credit,Nashville,D000594,201.114.165.141,M057,Online,43,Doctor,109,1,12071.1,2024-11-04 08:09:47,16,1,0.9838325672768399,3,452.25,697.82,3,3,0.0,C,0.09838325672768398
TX002039,AC00172,38.15,2023-10-06 16:37:16,Credit,Oklahoma City,D000682,110.235.207.187,M065,Online,72,Retired,129,1,1425.47,2024-11-04 08:12:23,16,4,-0.8886696909005769,5,580.9979999999999,1143.67,4,3,0.0,C,0.08886696909005769
TX002040,AC00103,477.54,2023-08-21 17:20:05,Credit,San Francisco,D000386,29.168.185.63,M063,ATM,23,Student,52,1,1598.63,2024-11-04 08:06:48,17,0,0.6163676574459122,5,429.0,795.96,5,5,0.0,C,0.06163676574459122
TX002041,AC00467,639.57,2023-12-18 16:25:18,Debit,Philadelphia,D000166,189.183.50.147,M013,Branch,60,Doctor,43,1,11726.47,2024-11-04 08:12:02,16,0,1.171367092008787,3,400.73,639.57,3,3,0.0,C,0.11713670920087871
TX002042,AC00094,58.23,2023-07-26 17:25:23,Debit,Phoenix,D000504,200.22.195.243,M068,Online,28,Student,34,1,9189.76,2024-11-04 08:09:59,17,2,-0.8198899053915815,4,56.004999999999995,120.17,4,4,0.5,B,0.08198899053915815
TX002043,AC00231,776.21,2023-02-22 17:15:20,Credit,Raleigh,D000656,213.15.9.253,M036,Online,78,Retired,99,1,4895.87,2024-11-04 08:06:38,17,2,1.6393984611297598,5,317.454,776.21,5,4,0.0,C,0.163939846112976
TX002044,AC00032,248.76,2023-03-20 18:51:53,Debit,Portland,D000390,149.46.124.220,M070,Branch,21,Student,117,1,6178.77,2024-11-04 08:09:07,18,0,-0.16726975932440533,9,376.0733333333333,1020.73,9,8,0.0,C,0.016726975932440533
TX002045,AC00241,188.61,2024-01-01 17:16:23,Debit,Boston,D000451,107.248.120.12,M083,Online,67,Retired,26,1,7167.57,2024-11-04 08:06:23,17,0,-0.37330083992032526,9,193.63444444444445,440.43,8,8,0.0,C,0.037330083992032526
TX002046,AC00263,675.37,2023-12-29 16:45:06,Credit,Jacksonville,D000508,10.223.224.50,M001,Online,56,Retired,31,1,4704.91,2024-11-04 08:11:11,16,4,1.2939924068106812,5,310.168,675.37,5,4,0.0,C,0.12939924068106812
TX002047,AC00012,94.82,2023-03-21 16:36:30,Credit,Columbus,D000123,175.230.206.232,M011,Branch,67,Retired,56,1,1267.72,2024-11-04 08:12:17,16,1,-0.6945586129725505,6,344.63000000000005,927.45,6,6,0.0,C,0.06945586129725505
TX002048,AC00009,425.18,2023-02-20 16:16:39,Credit,Fresno,D000270,27.93.195.98,M057,Online,59,Engineer,135,1,5790.55,2024-11-04 08:11:26,16,0,0.43701957132783437,5,196.816,425.18,4,5,0.0,C,0.04370195713278344
TX002049,AC00041,50.28,2023-02-02 16:20:28,Debit,Oklahoma City,D000544,196.244.194.198,M057,Branch,60,Engineer,65,1,5729.1,2024-11-04 08:06:46,16,3,-0.847120945969097,7,164.24,371.69,7,7,0.0,C,0.0847120945969097
TX002050,AC00317,864.72,2023-08-25 16:35:39,Credit,Detroit,D000622,161.71.2.223,M018,Branch,34,Engineer,58,1,7379.38,2024-11-04 08:11:10,16,4,1.9425707128927667,7,433.22142857142853,864.72,7,5,0.0,C,0.19425707128927666
TX002051,AC00475,70.68,2023-11-22 17:01:08,Debit,El Paso,D000138,13.88.251.53,M016,Online,25,Student,105,1,1478.41,2024-11-04 08:10:55,17,2,-0.777245068260755,8,120.90375,295.64,8,7,0.0,C,0.0777245068260755
